noun,adjective,wiki_similarity,ldp_similarity
thumb,green,0.321354478597641,0.20941446721553802
blanket,green,0.33049267530441284,0.29798805713653564
grasshopper,green,0.3450159430503845,0.20737172663211823
grape,green,0.40226149559020996,0.33503687381744385
side,green,0.40910062193870544,0.21315079927444458
shirt,green,0.4638897776603699,0.19496998190879822
bird,green,0.3685595393180847,0.21691307425498962
man,green,0.35861027240753174,0.08866427093744278
ear,green,0.3137787878513336,0.14202433824539185
guy,green,0.37043339014053345,0.16877612471580505
crayon,green,0.3998810052871704,0.6185519695281982
lawn,green,0.42740875482559204,0.020121928304433823
ball,green,0.3997351825237274,0.2898193597793579
bug,green,0.2946023643016815,0.10886909067630768
airship,green,0.22285225987434387,nan
ring,green,0.3799058198928833,0.2602713406085968
marble,green,0.4030345678329468,0.20935997366905212
flower,green,0.4265351891517639,0.6199748516082764
worktop,green,0.15589241683483124,nan
color,green,0.5697364807128906,0.49922722578048706
line,green,0.4296633005142212,0.18957263231277466
bowl,green,0.32210737466812134,0.30138924717903137
dinosaur,green,0.36778879165649414,0.4440659284591675
card,green,0.49386775493621826,0.28798750042915344
cat,green,0.32319408655166626,0.273247629404068
tower,green,0.3386462926864624,0.24784375727176666
popsicle,green,0.33033233880996704,0.3453786373138428
field,green,0.43836840987205505,0.051037389785051346
finger,green,0.3272955119609833,0.23846463859081268
path,green,0.38305747509002686,0.22191226482391357
overalls,green,0.3985905051231384,0.214533269405365
pants,green,0.39991769194602966,0.1502750813961029
candy,green,0.34799838066101074,0.2735481262207031
frosting,green,0.27533090114593506,0.4678744077682495
strawberry,green,0.47465550899505615,0.437272310256958
bow,green,0.3578657805919647,0.3107587397098541
garbage,green,0.3419076204299927,0.20751513540744781
picture,green,0.37494516372680664,0.19515220820903778
baby,green,0.38253867626190186,0.0378933921456337
nose,green,0.34774643182754517,0.16098235547542572
crunch,green,0.3146217465400696,0.11127376556396484
plant,green,0.3838384747505188,0.39136970043182373
piece,green,0.3131502568721771,0.32124030590057373
salad,green,0.4634798467159271,0.2722967267036438
apple,green,0.40887898206710815,0.3175197243690491
stripe,green,0.48042646050453186,0.48787009716033936
marker,green,0.364845335483551,0.5646640062332153
pig,green,0.4101395010948181,0.3029192090034485
moose,green,0.3001580238342285,0.2632743716239929
wreath,green,0.3836251497268677,0.10202398896217346
kitty,green,0.33874601125717163,0.15988001227378845
ornament,green,0.33476048707962036,0.12349402904510498
pepper,green,0.40108218789100647,0.5076697468757629
coat,green,0.41923677921295166,0.19013282656669617
melon,green,0.341780424118042,0.18299809098243713
hoop,green,0.330949068069458,0.12377874553203583
door,green,0.34058716893196106,0.06660887598991394
spider,green,0.36071664094924927,0.11073335260152817
cactus,green,0.3554260730743408,0.21272900700569153
shell,green,0.3694176971912384,0.34601178765296936
toy,green,0.33066073060035706,0.11553749442100525
bone,green,0.3354592025279999,0.30411043763160706
bag,green,0.395014226436615,0.11876431852579117
glove,green,0.3515265882015228,0.15082606673240662
uniform,green,0.43726205825805664,0.1728847324848175
snake,green,0.3817668855190277,0.25497370958328247
cup,green,0.3782747983932495,0.32318389415740967
grass,green,0.5283898115158081,0.42312291264533997
frog,green,0.3837239146232605,0.487356960773468
mat,green,0.3673767149448395,0.10937179625034332
water,green,0.4863405227661133,0.25661858916282654
plate,green,0.3675021529197693,0.21845892071723938
light,green,0.5287735462188721,0.49795234203338623
balloon,green,0.33690112829208374,0.47175657749176025
square,green,0.445249080657959,0.6740651726722717
tube,green,0.3353961110115051,0.21141038835048676
tummy,green,0.2717968821525574,0.05147542804479599
straw,green,0.3691536486148834,0.23554176092147827
key,green,0.41466498374938965,0.3158597946166992
rain,green,0.3745845556259155,0.309380441904068
candle,green,0.3460124731063843,0.23151452839374542
sugar,green,0.35085994005203247,0.45294561982154846
shoe,green,0.35328197479248047,0.19326210021972656
tooth,green,0.3637843430042267,0.1552981436252594
daddy,green,0.26013076305389404,0.01419072225689888
bead,green,0.3287822902202606,0.4378640651702881
helmet,green,0.34907403588294983,0.21975326538085938
stem,green,0.3527698218822479,0.4677204191684723
star,green,0.3687962293624878,0.677299976348877
creature,green,0.39233267307281494,0.14538371562957764
boxcar,green,0.21741724014282227,0.1494469940662384
button,green,0.4259820580482483,0.34258216619491577
dragon,green,0.4434105455875397,0.4304831027984619
boat,green,0.3508749306201935,0.3538511395454407
broccoli,green,0.4279559850692749,0.3358807861804962
booger,green,0.3157902956008911,0.12207525968551636
rectangle,green,0.4569030702114105,0.3991319239139557
land,green,0.41379034519195557,0.16059544682502747
car,green,0.41261887550354004,0.2676175832748413
knight,green,0.3459758758544922,0.3266363739967346
pot,green,0.35170501470565796,0.3938606381416321
elephant,green,0.3543086051940918,0.27319326996803284
wall,green,0.39835038781166077,0.21625974774360657
bear,green,0.33483800292015076,0.13824976980686188
leg,green,0.314083069562912,0.1954725980758667
chair,green,0.3108419179916382,0.0736759677529335
bubble,green,0.37684696912765503,0.2225017547607422
house,green,0.39941316843032837,0.018510665744543076
toe,green,0.3361874520778656,0.07990694791078568
dress,green,0.40424787998199463,0.11927403509616852
triangle,green,0.42846718430519104,0.6715663075447083
pea,green,0.4304458498954773,0.01025649718940258
shovel,green,0.31986409425735474,0.4426039755344391
yogurt,green,0.34419938921928406,0.21965450048446655
fish,green,0.39651015400886536,0.5189656019210815
scissors,green,0.30535611510276794,0.3007422089576721
diamond,green,0.36652639508247375,0.5107781291007996
honey,green,0.3716910481452942,0.0712423026561737
container,green,0.35196495056152344,0.3588833212852478
jelly,green,0.3880869448184967,0.5394546985626221
vacuum,green,0.291118860244751,0.01756143569946289
paper,green,0.36885038018226624,0.38564252853393555
tea,green,0.46769896149635315,0.2171357423067093
truck,green,0.4034176468849182,0.12622804939746857
eel,green,0.3275286853313446,0.22662928700447083
spoon,green,0.2727283537387848,0.3069102168083191
hand,green,0.3919278383255005,0.20488955080509186
heart,green,0.38597792387008667,0.1497536599636078
turtle,green,0.429362028837204,0.5116463899612427
tree,green,0.38754767179489136,0.16758807003498077
sword,green,0.33593782782554626,0.2826668322086334
box,green,0.4114457368850708,0.21409989893436432
paint,green,0.3946203589439392,0.35075822472572327
grey,green,0.6870875954627991,0.5948020219802856
stool,green,0.2658259868621826,0.18181145191192627
hair,green,0.4221773147583008,0.0772494524717331
pencil,green,0.399381548166275,0.2889960706233978
cookie,green,0.28104621171951294,0.3150385618209839
carrot,green,0.4289238154888153,0.32959407567977905
block,green,0.3369462788105011,0.6097146272659302
bed,green,0.3348349630832672,0.008269812911748886
chest,green,0.3507471978664398,0.1970463991165161
money,green,0.36042287945747375,0.20994675159454346
casing,green,0.3651426136493683,nan
mouth,green,0.31545913219451904,0.1324368417263031
train,green,0.315535306930542,0.19148492813110352
pop,green,0.3608626425266266,0.17090612649917603
paddle,green,0.32346880435943604,0.2708223760128021
eye,green,0.395331472158432,0.3189900517463684
bean,green,0.4517054557800293,0.4627925157546997
fire,green,0.33873578906059265,0.24187982082366943
circle,green,0.3913765847682953,0.5782468318939209
cap,green,0.4106789231300354,0.43245434761047363
knife,green,0.31074973940849304,0.33210456371307373
noodle,green,0.3285924196243286,0.23674748837947845
scissor,green,0.26666510105133057,0.026513027027249336
red,green,0.7957031726837158,0.9071093797683716
tie,green,0.3663724660873413,0.0449015349149704
mountain,green,0.4214707016944885,0.22092196345329285
monkey,green,0.36901357769966125,0.19809499382972717
shamrock,green,0.43735331296920776,0.2139706313610077
lego,green,0.31172582507133484,0.29726746678352356
dish,green,0.34087496995925903,0.1958916038274765
cheese,green,0.42768773436546326,0.3340219259262085
doggy,green,0.24296191334724426,0.22140343487262726
egg,green,0.3712449371814728,0.25779083371162415
scissors,purple,0.3457389771938324,0.3004852533340454
circle,purple,0.41822266578674316,0.59557044506073
truck,purple,0.38161033391952515,0.1333465427160263
onion,purple,0.4174829125404358,0.29399752616882324
bed,purple,0.3891794979572296,-0.008664706721901894
cup,purple,0.38583874702453613,0.37515413761138916
cat,purple,0.36778587102890015,0.4246017336845398
dinosaur,purple,0.41386616230010986,0.5781519412994385
bunny,purple,0.38024356961250305,0.3916286528110504
star,purple,0.42220962047576904,0.7220385074615479
noodle,purple,0.36847102642059326,0.3065394163131714
lipstick,purple,0.4675966799259186,0.41857776045799255
snail,purple,0.39486026763916016,0.4882063567638397
pepperoni,purple,0.34672579169273376,0.22940810024738312
baby,purple,0.4153485894203186,0.1454174667596817
collar,purple,0.4723238945007324,0.3744189143180847
dog,purple,0.3635037839412689,0.19203300774097443
block,purple,0.34576570987701416,0.6768863201141357
raindrop,purple,0.2908230721950531,nan
animal,purple,0.3682733178138733,0.34929490089416504
present,purple,0.3858552873134613,0.15727385878562927
diamond,purple,0.3969080448150635,0.6062401533126831
bag,purple,0.4167897701263428,0.15132233500480652
sock,purple,0.36939483880996704,0.23584386706352234
trunk,purple,0.3719414472579956,0.36823901534080505
dolphin,purple,0.3817799687385559,0.38622474670410156
pillow,purple,0.40782424807548523,0.4316016733646393
card,purple,0.4605214595794678,0.35720235109329224
spider,purple,0.3892926275730133,0.19604384899139404
hat,purple,0.4486740231513977,0.49175354838371277
stage,purple,0.3362357020378113,0.20116406679153442
square,purple,0.42786848545074463,0.7395196557044983
lollipop,purple,0.37903445959091187,0.403439998626709
necklace,purple,0.43841245770454407,0.403869092464447
boot,purple,0.37612366676330566,0.3317720890045166
tower,purple,0.35082918405532837,0.3061679005622864
octagon,purple,0.3172999620437622,0.46015557646751404
flower,purple,0.5340493321418762,0.7050505876541138
purse,purple,0.3625820577144623,0.25107499957084656
candy,purple,0.4228125214576721,0.30604088306427
bat,purple,0.3284364342689514,0.40817877650260925
cabbage,purple,0.47155678272247314,0.36154377460479736
bud,purple,0.34263309836387634,-0.12880635261535645
grape,purple,0.43908363580703735,0.4148962199687958
boxcar,purple,0.216312974691391,0.23241367936134338
sand,purple,0.4269656538963318,0.21107611060142517
food,purple,0.36721980571746826,0.12453344464302063
top,purple,0.4006231427192688,0.39390212297439575
captain,purple,0.3533015847206116,0.26203760504722595
eye,purple,0.41803890466690063,0.392289936542511
spaghetti,purple,0.3905417025089264,0.35404133796691895
shoe,purple,0.39679718017578125,0.29618769884109497
tail,purple,0.4092390537261963,0.5008407831192017
triangle,purple,0.4715508818626404,0.7652164697647095
horn,purple,0.35914042592048645,0.16907331347465515
turtle,purple,0.43778324127197266,0.5939047336578369
saber,purple,0.28826528787612915,0.1958112120628357
teddy,purple,0.40604525804519653,0.3239539861679077
bug,purple,0.3966478407382965,0.2817719280719757
flag,purple,0.4581797122955322,0.4290493130683899
guy,purple,0.36312541365623474,0.24149104952812195
cocoon,purple,0.33113378286361694,0.10872703790664673
coat,purple,0.4606688618659973,0.3131881058216095
button,purple,0.4299114942550659,0.39931386709213257
wing,purple,0.3916187584400177,0.4127713441848755
handle,purple,0.2817366123199463,0.38329625129699707
train,purple,0.32409143447875977,0.20221927762031555
water,purple,0.43196484446525574,0.18507230281829834
shirt,purple,0.48436224460601807,0.3109249472618103
girl,purple,0.38882824778556824,0.07889699935913086
pony,purple,0.40449258685112,0.42734405398368835
juice,purple,0.4526073932647705,0.33020299673080444
bear,purple,0.3578568398952484,0.2632521986961365
robe,purple,0.49868011474609375,0.2864202857017517
corner,purple,0.4277845621109009,0.4568016231060028
ball,purple,0.44022634625434875,0.33175015449523926
wrapper,purple,0.3603917062282562,0.3207766115665436
moon,purple,0.4424883723258972,0.3581555187702179
plant,purple,0.3877336084842682,0.37101829051971436
spoon,purple,0.36032354831695557,0.31353211402893066
duck,purple,0.3844178318977356,0.48765289783477783
marker,purple,0.3561651110649109,0.6197952032089233
head,purple,0.43562939763069153,0.17090079188346863
wheel,purple,0.3648108243942261,0.38907739520072937
pot,purple,0.3740176558494568,0.4224458932876587
camera,purple,0.33783891797065735,0.0718042179942131
monkey,purple,0.4349766671657562,0.2905017137527466
cartridge,purple,0.2911847233772278,0.33977821469306946
stick,purple,0.4103977084159851,0.2625311315059662
octopus,purple,0.43999430537223816,0.45405280590057373
dot,purple,0.4018837809562683,0.6695349812507629
frog,purple,0.4360085725784302,0.5094558596611023
bubble,purple,0.4115920960903168,0.20395559072494507
basket,purple,0.3428420424461365,0.2641744911670685
bead,purple,0.37889736890792847,0.5339971780776978
patch,purple,0.4764743447303772,0.288862019777298
mouse,purple,0.35638484358787537,0.394186794757843
light,purple,0.47870633006095886,0.40290725231170654
submarine,purple,0.3594312071800232,0.3113660216331482
crayon,purple,0.45561355352401733,0.695012092590332
reindeer,purple,0.2755585312843323,0.4109387993812561
shovel,purple,0.3049970269203186,0.5065633654594421
ark,purple,0.2603757381439209,0.37182343006134033
worm,purple,0.41800907254219055,0.33325791358947754
screw,purple,0.3397243022918701,0.4864956736564636
pear,purple,0.38432934880256653,0.2951500415802002
pickle,purple,0.3790108561515808,0.32400503754615784
sandbox,purple,0.17544592916965485,nan
chalk,purple,0.3963640332221985,0.4433950185775757
grey,purple,0.6920602321624756,0.5749553442001343
arm,purple,0.35800978541374207,0.3488442301750183
balloon,purple,0.3954440653324127,0.5584298372268677
phone,purple,0.361746609210968,0.08989224582910538
pepper,purple,0.4267047941684723,0.5288294553756714
puppy,purple,0.3687341809272766,0.259857177734375
dude,purple,0.3649192750453949,0.017937365919351578
wiggle,purple,0.350094735622406,0.21807080507278442
footprint,purple,0.2754831314086914,0.18254733085632324
room,purple,0.37083494663238525,0.04721323400735855
jacket,purple,0.472572386264801,0.3340007960796356
bird,purple,0.37706679105758667,0.30966800451278687
ear,purple,0.3748404383659363,0.23184525966644287
cow,purple,0.4039876163005829,0.32310888171195984
salad,purple,0.4538988173007965,0.3160797357559204
kangaroo,purple,0.3828953504562378,0.2603757083415985
cap,purple,0.43705612421035767,0.49105700850486755
